ALLSKY_SFC_SW_DWN,RH2M,WS2M,T2M,PRECTOTCORR
0.0,74.61,1.27,7.22,0.0
0.02,75.84,1.22,6.71,0.0
0.21,64.05,1.86,9.89,0.0
0.44,54.2,2.17,12.35,0.0
0.47,48.63,2.05,15.57,0.0
0.65,34.06,2.58,19.75,0.0
0.72,31.25,2.67,21.23,0.0
0.62,30.65,2.85,21.99,0.0
0.91,31.15,2.81,22.16,0.0
0.65,34.3,2.4,21.52,0.0
0.43,51.8,1.21,19.53,0.0
0.11,59.52,1.17,15.72,0.0
0.0,60.19,1.31,13.85,0.0
0.0,61.7,1.32,13.03,0.0
0.0,63.12,1.35,12.29,0.0
0.0,64.48,1.35,11.64,0.0
0.0,65.99,1.34,11.04,0.0
0.0,68.16,1.33,10.35,0.0
0.0,71.24,1.37,9.57,0.0
0.0,74.02,1.39,8.91,0.0
0.0,76.78,1.39,8.28,0.0
0.0,79.35,1.42,7.71,0.0
0.0,81.64,1.41,7.18,0.0
0.0,83.45,1.33,6.69,0.0
0.0,84.46,1.25,6.32,0.0
0.01,83.86,1.18,6.4,0.0
0.15,70.71,2.01,9.71,0.0
0.3,61.0,2.2,12.28,0.0
0.44,53.08,1.85,15.65,0.0
0.62,39.99,2.24,19.61,0.0
0.82,36.74,2.28,21.33,0.0
0.9,34.91,2.29,22.37,0.0
1.05,33.96,2.32,22.89,0.0
0.75,35.55,2.19,22.43,0.0
0.44,46.46,1.27,20.85,0.0
0.1,53.95,0.85,18.27,0.0
0.0,48.35,0.58,17.48,0.0
0.0,49.69,0.58,16.53,0.0
0.0,53.02,0.95,15.31,0.0
0.0,58.53,1.16,13.81,0.0
0.0,63.16,1.23,12.67,0.0
0.0,67.63,1.25,11.68,0.0
0.0,71.67,1.26,10.85,0.0
0.0,74.7,1.27,10.25,0.0
0.0,77.29,1.28,9.76,0.0
0.0,79.55,1.24,9.3,0.0
0.0,81.77,1.18,8.81,0.0
0.0,83.95,1.14,8.32,0.0
0.0,85.64,1.08,7.88,0.0
0.02,85.7,1.01,7.88,0.0
0.22,73.29,1.74,10.67,0.0
0.45,65.08,1.5,12.91,0.0
0.66,55.45,1.11,16.48,0.0
1.22,42.35,1.18,20.8,0.0
1.6,40.49,0.76,22.37,0.0
1.68,39.99,0.5,23.26,0.0
1.43,40.19,0.39,23.57,0.0
1.01,41.72,0.29,23.23,0.0
0.52,49.03,0.15,22.24,0.0
0.11,52.35,0.44,20.51,0.0
0.0,53.94,0.8,18.71,0.0
0.0,59.69,1.06,17.18,0.0
0.0,65.69,1.11,15.77,0.0
0.0,71.17,1.15,14.8,0.0
0.0,73.21,1.22,14.24,0.0
0.0,74.39,1.26,13.93,0.0
0.0,75.62,1.3,13.55,0.0
0.0,77.49,1.34,12.96,0.0
0.0,79.54,1.34,12.39,0.0
0.0,82.23,1.3,11.58,0.0
0.0,84.43,1.25,10.9,0.0
0.0,86.0,1.23,10.43,0.0
0.0,87.01,1.22,10.13,0.0
0.03,86.82,1.17,10.22,0.0
0.3,75.43,2.12,12.75,0.0
0.62,68.01,1.98,14.79,0.14
1.1,57.48,1.94,18.17,0.05
1.39,46.45,2.34,21.6,0.02
1.33,41.98,2.37,23.45,0.02
1.39,40.01,2.33,24.43,0.01
1.3,39.83,2.2,24.73,0.01
0.95,43.24,1.64,24.0,0.01
0.54,53.97,0.74,22.92,0.01
0.12,50.04,0.34,21.95,0.02
0.0,48.92,0.29,21.12,0.03
0.0,51.66,0.62,20.12,0.49
0.0,54.67,0.77,19.09,0.02
0.0,55.36,0.76,18.77,0.14
0.0,56.39,0.67,18.39,0.46
0.0,58.16,0.64,17.79,0.06
0.0,61.3,0.7,16.89,0.01
0.0,66.49,0.82,15.61,0.0
0.0,70.0,0.96,14.74,0.0
0.0,72.79,0.96,14.09,0.03
0.0,74.69,0.88,13.67,0.0
0.0,76.82,0.64,13.24,0.01
0.0,76.48,0.29,13.32,0.09
0.03,79.41,0.44,12.8,0.31
0.39,78.59,0.99,13.86,0.14
0.87,70.8,1.62,15.94,0.0
1.32,59.75,1.98,19.39,0.0
1.93,46.35,2.63,22.83,0.0
1.85,42.6,2.91,23.69,0.0
1.76,40.78,3.15,24.03,0.0
1.48,40.34,3.33,23.85,0.0
1.05,41.26,3.25,23.31,0.0
0.54,50.77,2.12,21.7,0.0
0.12,63.49,1.34,18.04,0.0
0.0,67.4,1.45,15.98,0.0
0.0,70.17,1.56,15.24,0.0
0.0,73.55,1.66,14.56,0.0
0.0,76.49,1.86,14.04,0.0
0.0,78.72,2.21,13.68,0.0
0.0,80.53,2.48,13.27,0.0
0.0,81.24,2.69,12.81,0.0
0.0,80.65,2.79,12.17,0.0
0.0,78.16,2.85,11.41,0.0
0.0,75.47,2.74,10.5,0.0
0.0,74.99,2.37,9.43,0.0
0.0,75.79,1.95,8.37,0.0
0.0,76.76,1.6,7.41,0.0
0.04,75.45,1.46,7.04,0.0
0.4,61.23,2.63,9.29,0.0
0.89,53.87,2.36,11.55,0.0
1.38,40.75,2.9,15.43,0.0
1.98,29.93,3.93,18.0,0.0
2.16,26.06,4.18,18.76,0.0
2.17,23.97,4.23,19.1,0.0
1.87,22.96,3.96,18.98,0.0
1.36,23.22,3.5,18.33,0.0
0.78,31.19,2.29,16.79,0.0
0.18,48.68,1.24,12.7,0.0
0.0,50.48,1.32,10.29,0.0
0.0,50.91,1.35,9.32,0.0
0.0,51.5,1.36,8.43,0.0
0.0,52.2,1.39,7.56,0.0
0.0,52.79,1.45,6.78,0.0
0.0,53.1,1.52,6.1,0.0
0.0,53.85,1.54,5.47,0.0
0.0,55.05,1.51,4.86,0.0
0.0,56.5,1.49,4.29,0.0
0.0,58.31,1.41,3.74,0.0
0.0,60.41,1.33,3.24,0.0
0.0,61.95,1.27,2.84,0.0
0.0,63.04,1.23,2.51,0.0
0.04,64.0,1.17,2.65,0.0
0.53,50.73,1.92,6.41,0.0
1.23,43.17,2.14,8.83,0.0
1.88,38.05,2.12,12.41,0.0
2.34,28.14,2.82,16.18,0.0
2.39,26.35,3.06,17.49,0.0
2.32,25.95,3.19,18.15,0.0
1.99,25.95,3.21,18.28,0.0
1.45,26.86,2.94,17.77,0.0
0.8,36.94,1.7,16.36,0.0
0.19,50.29,1.07,12.86,0.0
0.0,45.68,1.26,11.39,0.0
0.0,45.96,1.29,10.59,0.0
0.0,46.67,1.33,9.74,0.0
0.0,49.07,1.36,8.66,0.0
0.0,51.63,1.38,7.61,0.0
0.0,53.42,1.39,6.84,0.0
0.0,54.99,1.41,6.19,0.0
0.0,56.58,1.44,5.55,0.0
0.0,58.36,1.48,5.01,0.0
0.0,60.07,1.42,4.5,0.0
0.0,62.09,1.35,3.98,0.0
0.0,63.92,1.31,3.48,0.0
0.0,65.36,1.3,3.04,0.0
0.04,66.15,1.27,3.11,0.0
0.49,52.65,2.22,6.75,0.0
1.19,44.98,2.3,9.39,0.0
1.83,39.08,2.0,13.24,0.0
2.26,29.26,2.39,17.53,0.0
2.07,28.31,2.39,18.77,0.0
2.0,28.31,2.55,19.37,0.0
1.69,28.93,2.67,19.49,0.0
1.21,30.9,2.48,18.89,0.0
0.63,43.3,1.4,17.27,0.0
0.16,55.75,1.09,13.48,0.0
0.0,56.3,1.28,11.32,0.0
0.0,58.16,1.31,10.26,0.0
0.0,59.39,1.36,9.32,0.0
0.0,60.29,1.4,8.51,0.0
0.0,60.84,1.43,7.77,0.0
0.0,61.39,1.44,7.08,0.0
0.0,61.77,1.45,6.41,0.0
0.0,62.23,1.41,5.78,0.0
0.0,62.69,1.46,5.18,0.0
0.0,63.06,1.45,4.63,0.0
0.0,63.82,1.36,4.07,0.0
0.0,64.35,1.25,3.6,0.0
0.0,64.97,1.21,3.16,0.0
0.04,65.78,1.16,3.18,0.0
0.45,53.34,1.81,6.73,0.0
1.07,44.57,1.88,9.29,0.0
1.66,40.47,1.52,12.87,0.0
2.11,25.96,2.04,17.68,0.0
1.94,23.06,2.21,19.41,0.0
1.9,22.93,2.26,20.12,0.0
1.59,22.75,2.35,20.33,0.0
1.13,23.63,2.27,19.9,0.0
0.65,29.34,1.53,18.61,0.0
0.14,44.41,0.98,15.2,0.0
0.0,40.06,1.19,13.42,0.0
0.0,41.95,1.26,12.32,0.0
0.0,44.18,1.31,11.22,0.0
0.0,47.23,1.37,9.98,0.0
0.0,50.7,1.4,8.68,0.0
0.0,53.28,1.4,7.61,0.0
0.0,55.05,1.4,6.83,0.0
0.0,56.61,1.39,6.16,0.0
0.0,58.4,1.38,5.53,0.0
0.0,60.19,1.34,4.96,0.0
0.0,61.41,1.27,4.54,0.0
0.0,60.05,1.23,4.64,0.0
0.0,55.62,1.08,5.29,0.0
0.04,53.03,0.67,5.99,0.0
0.41,52.39,0.76,8.0,0.0
1.0,43.35,1.2,10.3,0.0
1.53,36.95,1.15,14.15,0.0
2.01,24.62,1.32,18.28,0.0
1.99,23.68,1.54,19.43,0.0
1.96,23.71,1.6,20.1,0.0
1.67,24.1,1.55,20.33,0.0
1.19,25.21,1.48,19.86,0.0
0.66,35.29,0.91,18.52,0.0
0.15,42.51,0.9,15.88,0.0
0.0,39.59,1.04,14.38,0.0
0.0,39.93,1.05,13.71,0.0
0.0,38.8,1.0,13.47,0.0
0.0,38.37,0.88,13.14,0.0
0.0,39.28,0.8,12.61,0.0
0.0,39.4,0.93,12.21,0.0
0.0,40.97,1.02,11.52,0.0
0.0,43.1,1.07,10.71,0.0
0.0,44.2,1.09,10.15,0.0
0.0,44.22,1.03,9.83,0.0
0.0,43.05,0.83,9.73,0.0
0.0,40.7,0.66,9.96,0.0
0.0,41.46,0.64,9.45,0.0
0.03,47.39,0.78,8.29,0.0
0.37,53.51,0.92,9.71,0.0
0.91,41.02,1.37,11.97,0.0
1.41,34.77,1.21,15.56,0.0
1.77,27.02,1.52,19.16,0.0
1.54,26.17,1.41,20.34,0.0
1.49,26.21,1.31,21.07,0.0
1.17,26.38,1.28,21.42,0.0
0.83,27.94,1.06,21.16,0.0
0.42,36.79,0.52,20.26,0.0
0.11,41.11,0.67,18.12,0.0
0.0,43.29,1.07,16.02,0.0
0.0,49.28,1.2,14.42,0.0
0.0,52.89,1.23,13.31,0.0
0.0,54.8,1.24,12.65,0.0
0.0,55.85,1.22,12.21,0.0
0.0,56.83,1.12,12.4,0.0
0.0,57.14,1.03,12.52,0.06
0.0,58.09,0.98,12.53,0.77
0.0,59.36,0.95,12.37,2.1
0.0,60.06,0.98,11.9,0.73
0.0,61.66,1.01,11.38,0.2
0.0,61.29,1.07,10.85,0.04
0.0,61.07,1.09,10.61,0.03
0.03,61.62,1.04,10.73,0.0
0.33,62.12,0.9,13.17,0.01
0.72,49.35,1.13,15.24,0.01
1.18,44.58,0.54,17.87,0.0
1.53,37.68,0.38,22.61,0.0
1.67,38.59,1.08,24.31,0.0
1.62,39.03,1.47,24.9,0.01
1.36,39.65,1.68,24.88,0.0
0.96,40.82,1.68,24.53,0.0
0.54,49.69,1.07,23.2,0.0
0.14,57.51,0.96,20.25,0.0
0.0,55.11,1.14,18.67,0.0
0.0,55.55,1.13,17.92,0.0
0.0,56.12,1.09,17.2,0.0
0.0,56.86,1.11,16.46,0.0
0.0,58.16,1.16,15.63,0.0
0.0,60.14,1.19,14.59,0.0
0.0,63.1,1.2,13.32,0.0
0.0,65.28,1.2,12.18,0.0
0.0,65.95,1.22,11.41,0.0
0.0,66.19,1.21,10.83,0.0
0.0,66.68,1.16,10.41,0.0
0.0,66.97,1.06,10.35,0.01
0.0,66.21,0.96,10.76,0.01
0.03,64.92,0.89,11.32,0.06
0.29,60.12,1.01,13.71,0.19
0.62,49.75,1.38,15.56,1.85
0.96,47.95,1.19,17.83,1.7
1.03,40.07,1.29,21.56,1.81
1.04,36.8,1.35,23.94,2.86
0.86,38.55,1.36,24.35,3.28
0.44,41.66,1.35,23.99,2.49
0.34,45.34,1.03,23.43,0.92
0.21,51.81,0.46,22.74,0.42
0.06,55.89,0.34,21.55,1.77
0.0,54.72,0.53,20.45,1.56
0.0,57.79,0.64,19.46,1.03
0.0,57.74,0.75,19.12,0.62
0.0,58.29,0.74,18.73,0.79
0.0,59.1,0.68,18.1,0.98
0.0,59.4,0.63,17.81,0.63
0.0,60.48,0.64,17.44,0.71
0.0,60.71,0.7,17.19,1.45
0.0,61.51,0.63,16.96,3.12
0.0,64.68,0.43,16.4,4.45
0.0,66.37,0.18,16.1,2.4
0.0,68.11,0.26,15.82,1.67
0.0,72.24,0.49,15.23,2.19
0.03,74.27,0.57,15.18,2.8
0.33,77.62,0.64,16.28,2.01
0.76,71.06,1.04,17.82,0.06
1.19,62.2,1.1,20.87,0.11
1.58,53.35,1.0,23.79,0.1
1.18,48.66,0.58,25.53,0.19
1.3,46.11,0.67,26.4,0.21
1.12,45.8,0.78,26.58,0.24
0.79,47.39,0.99,26.09,0.12
0.46,52.44,1.06,25.1,0.01
0.11,64.79,0.84,22.37,0.0
0.0,67.62,1.05,20.45,0.0
0.0,72.48,1.07,19.37,0.0
0.0,76.54,1.09,18.52,0.0
0.0,78.44,1.08,18.18,0.0
0.0,78.26,0.98,18.28,0.0
0.0,77.21,0.8,18.51,0.0
0.0,78.98,0.6,18.1,0.0
0.0,81.62,0.75,17.5,0.06
0.0,85.05,0.96,16.74,0.11
0.0,87.56,0.95,16.19,0.06
0.0,88.5,0.85,15.9,0.06
0.0,90.33,0.75,15.51,0.05
0.0,93.24,0.75,14.9,0.02
0.03,93.19,1.05,14.78,0.02
0.31,85.18,2.29,16.11,0.02
0.79,77.17,2.24,17.87,0.44
1.28,65.43,2.57,20.72,0.08
1.66,54.95,2.85,23.35,0.03
2.02,48.39,2.78,25.08,0.03
2.01,44.73,2.58,26.09,0.02
1.76,43.26,2.39,26.44,0.0
1.28,43.88,2.18,26.04,0.0
0.7,50.03,1.65,24.79,0.0
0.19,64.99,1.01,21.36,0.0
0.0,69.11,1.23,19.08,0.0
0.0,72.3,1.31,18.25,0.0
0.0,75.19,1.31,17.5,0.0
0.0,77.4,1.32,16.86,0.0
0.0,78.9,1.36,16.34,0.0
0.0,80.09,1.43,15.88,0.0
0.0,81.31,1.49,15.45,0.0
0.0,82.76,1.53,15.02,0.99
0.0,85.27,1.48,14.49,1.1
0.0,87.46,1.39,14.03,2.62
0.0,89.61,1.36,13.55,1.8
0.0,90.92,1.48,13.22,0.37
0.0,91.28,1.69,13.04,0.09
0.03,89.68,1.99,13.37,0.11
0.23,82.37,2.56,15.17,2.55
0.48,76.01,1.25,17.05,0.38
0.72,67.0,0.49,19.09,0.39
0.7,64.09,0.21,19.77,0.56
0.64,64.48,0.48,19.92,0.72
0.9,66.53,0.93,19.74,0.84
0.59,69.65,1.22,19.32,0.94
0.43,72.87,1.19,18.94,1.25
0.27,75.89,1.03,18.59,1.21
0.09,82.48,0.54,17.8,0.54
0.0,85.91,0.59,16.89,0.1
0.0,87.55,0.6,16.63,0.06
0.0,89.32,0.56,16.46,1.0
0.0,90.63,0.47,16.37,3.79
0.0,91.32,0.28,16.31,5.1
0.0,93.81,0.4,15.96,2.99
0.0,95.61,0.45,15.66,4.66
0.0,96.39,0.47,15.5,10.03
0.0,96.87,0.48,15.39,19.55
0.0,97.36,0.53,15.25,18.84
0.0,97.51,0.74,15.12,10.11
0.0,97.23,1.04,15.02,6.18
0.0,97.26,1.1,14.86,3.74
0.03,96.89,1.07,14.87,1.44
0.24,93.76,1.61,15.59,0.14
0.54,87.98,1.49,17.13,0.0
0.88,77.47,1.53,19.66,0.0
1.09,66.83,2.02,22.11,0.0
1.74,60.64,2.64,23.7,0.0
1.75,58.13,2.73,24.19,0.0
1.53,57.06,2.65,24.3,0.0
1.12,57.81,2.6,23.95,0.0
0.66,60.86,2.34,23.11,0.0
0.19,72.06,1.22,20.75,0.0
0.0,78.38,1.25,18.62,0.0
0.0,79.97,1.43,17.98,0.0
0.0,80.94,1.69,17.49,0.0
0.0,81.86,1.99,16.99,0.0
0.0,82.11,2.3,16.64,0.0
0.0,84.0,2.41,15.94,0.0
0.0,85.43,2.52,15.34,0.0
0.0,86.74,2.5,14.83,0.0
0.0,89.22,2.41,14.15,0.0
0.0,91.27,2.31,13.54,0.0
0.0,90.38,2.49,13.34,0.0
0.0,90.92,2.36,12.79,0.0
0.0,87.41,2.75,12.83,0.01
0.02,82.5,3.01,13.09,0.0
0.17,75.81,3.03,14.06,0.0
0.32,65.15,3.02,16.53,0.0
0.44,53.86,3.71,19.81,0.0
0.75,47.23,4.12,22.35,0.0
1.16,43.59,4.14,23.53,0.0
1.38,40.9,4.09,24.25,0.0
1.55,39.5,3.98,24.45,0.0
1.13,39.53,3.77,24.01,0.0
0.64,43.55,2.95,22.73,0.0
0.18,56.63,1.53,19.28,0.0
0.0,60.36,1.57,16.59,0.0
0.0,59.83,1.74,15.58,0.0
0.0,58.87,1.87,14.57,0.0
0.0,57.54,2.02,13.58,0.0
0.0,55.85,2.16,12.66,0.0
0.0,54.91,2.22,11.77,0.0
0.0,55.26,2.21,10.95,0.0
0.0,56.58,2.19,10.22,0.0
0.0,58.2,2.21,9.59,0.0
0.0,60.57,2.15,8.96,0.0
0.0,63.6,2.04,8.34,0.0
0.0,66.54,1.94,7.78,0.0
0.0,69.55,1.79,7.24,0.0
0.05,68.64,2.01,7.47,0.0
0.57,58.54,2.93,9.83,0.0
1.29,52.16,2.34,12.53,0.0
1.94,40.78,2.45,16.96,0.0
2.41,32.29,3.25,20.88,0.0
2.59,31.17,3.24,22.46,0.0
2.54,30.19,3.17,23.43,0.0
2.23,29.52,3.11,23.82,0.0
1.7,29.84,2.96,23.57,0.0
1.01,36.48,2.15,22.3,0.0
0.32,53.11,1.14,18.13,0.0
0.0,54.28,1.3,15.29,0.0
0.0,55.02,1.31,14.31,0.0
0.0,55.29,1.31,13.48,0.0
0.0,55.51,1.32,12.69,0.0
0.0,55.81,1.33,11.94,0.0
0.0,55.89,1.33,11.25,0.0
0.0,55.44,1.31,10.71,0.0
0.0,54.16,1.31,10.37,0.0
0.0,52.49,1.27,10.19,0.0
0.0,50.66,1.2,10.12,0.0
0.0,49.67,1.08,9.95,0.0
0.0,47.83,0.96,10.04,0.0
0.0,48.71,0.82,9.49,0.0
0.04,49.2,0.76,9.64,0.0
0.45,47.87,0.72,12.05,0.0
1.0,39.97,0.5,14.49,0.0
1.59,33.06,0.84,18.69,0.0
2.16,22.98,1.27,23.06,0.0
2.57,21.87,1.32,24.47,0.0
2.53,21.44,1.41,25.3,0.0
2.21,21.5,1.44,25.7,0.0
1.66,22.82,1.35,25.39,0.0
0.95,28.22,0.93,24.31,0.0
0.31,38.35,0.74,21.59,0.0
0.0,35.99,0.91,19.5,0.0
0.0,38.18,1.14,18.25,0.0
0.0,42.62,1.27,16.49,0.0
0.0,46.39,1.32,15.08,0.0
0.0,48.0,1.33,14.24,0.0
0.0,48.7,1.34,13.63,0.0
0.0,49.3,1.35,13.11,0.0
0.0,50.3,1.35,12.6,0.0
0.0,51.85,1.32,12.1,0.0
0.0,54.11,1.27,11.55,0.0
0.0,56.22,1.21,11.04,0.0
0.0,57.57,1.16,10.66,0.0
0.0,58.18,1.11,10.42,0.0
0.04,58.68,0.97,10.79,0.0
0.39,51.4,1.14,13.69,0.0
0.83,43.17,1.06,16.13,0.0
1.33,35.35,1.09,20.23,0.0
1.68,27.94,1.16,24.08,0.0
1.72,26.89,1.09,25.61,0.0
1.77,26.28,1.0,26.75,0.0
1.59,26.49,0.99,27.04,0.0
1.28,27.47,0.53,26.47,0.0
0.69,33.31,0.36,25.22,0.0
0.19,44.07,0.83,22.18,0.0
0.0,49.81,1.2,18.95,0.0
0.0,56.08,1.29,17.08,0.0
0.0,58.95,1.48,16.12,0.0
0.0,60.92,1.62,15.47,0.0
0.0,62.81,1.64,14.83,0.0
0.0,63.9,1.7,14.3,0.0
0.0,64.52,1.85,13.93,0.0
0.0,65.65,1.99,13.61,1.08
0.0,69.14,2.07,13.12,1.08
0.0,73.26,2.07,12.53,1.08
0.0,77.3,2.01,11.96,0.0
0.0,80.23,1.88,11.49,0.0
0.0,82.33,1.81,11.15,0.0
0.04,81.16,2.28,11.55,0.0
0.41,73.99,3.24,13.51,0.0
0.99,65.34,2.99,16.25,0.0
1.5,49.34,4.25,20.37,0.0
1.94,45.02,4.81,22.53,0.0
2.22,44.25,4.7,23.78,0.0
2.15,43.42,4.53,24.52,0.0
1.76,42.73,4.41,24.71,0.0
1.32,42.63,4.23,24.19,0.0
0.81,44.61,3.59,23.0,0.0
0.26,55.66,1.95,19.72,0.0
0.0,62.17,1.83,16.75,0.0
0.0,63.46,2.08,15.86,0.0
0.0,65.47,2.3,15.12,0.0
0.0,68.71,2.54,14.53,0.0
0.0,73.07,2.75,14.03,0.0
0.0,78.47,2.95,13.53,0.0
0.0,83.52,3.09,12.95,0.0
0.0,85.99,3.38,12.52,0.0
0.0,88.9,3.43,11.91,0.0
0.0,91.68,3.5,11.34,0.0
0.0,94.2,3.63,10.89,0.0
0.0,96.51,3.69,10.45,0.0
0.0,97.55,3.66,10.1,0.0
0.02,94.58,3.93,10.27,0.0
0.25,80.23,4.21,12.41,0.0
0.52,62.9,4.24,15.74,0.0
0.78,52.78,4.38,18.56,0.0
1.04,45.11,4.45,20.83,0.0
1.39,39.62,4.45,22.36,0.0
1.56,35.55,4.41,23.4,0.0
1.9,32.59,4.32,23.82,0.0
1.64,31.28,4.21,23.53,0.0
1.03,33.67,3.62,22.28,0.0
0.36,47.18,1.86,18.47,0.0
0.0,54.26,1.74,15.13,0.0
0.0,55.97,1.88,14.12,0.0
0.0,57.94,1.95,13.21,0.0
0.0,60.09,1.96,12.38,0.0
0.0,62.25,1.93,11.59,0.0
0.0,63.72,1.99,10.95,0.0
0.0,64.55,2.19,10.52,0.0
0.0,65.16,2.39,10.14,0.0
0.0,66.59,2.51,9.66,0.0
0.0,69.39,2.35,8.95,0.0
0.0,73.03,2.15,8.16,0.0
0.0,76.19,2.0,7.45,0.0
0.0,79.34,1.9,6.78,0.0
0.06,77.88,2.37,7.09,0.0
0.6,67.62,3.01,9.45,0.0
1.3,57.49,2.42,12.84,0.0
1.97,42.61,2.95,17.39,0.0
2.6,33.65,3.36,20.74,0.0
2.7,28.65,3.57,22.81,0.0
2.66,26.71,3.68,23.85,0.0
2.35,25.33,3.63,24.38,0.0
1.8,25.66,3.31,24.05,0.0
1.09,32.33,2.25,22.74,0.0
0.38,48.74,1.13,18.5,0.0
0.0,49.27,1.32,15.67,0.0
0.0,50.66,1.33,14.67,0.0
0.0,52.4,1.33,13.71,0.0
0.0,54.29,1.32,12.84,0.0
0.0,56.29,1.31,12.05,0.0
0.0,58.46,1.3,11.29,0.0
0.0,60.64,1.29,10.58,0.0
0.0,62.84,1.3,9.92,0.0
0.0,65.41,1.32,9.32,0.0
0.0,68.02,1.4,8.8,0.0
0.0,70.66,1.53,8.39,0.0
0.0,73.97,1.6,7.99,0.0
0.0,78.08,1.6,7.53,0.0
0.06,77.46,1.84,8.14,0.0
0.55,65.84,2.93,11.15,0.0
1.16,57.22,2.04,14.27,0.0
1.7,44.18,1.93,18.79,0.0
2.12,32.68,2.46,22.73,0.0
2.24,26.04,2.75,25.14,0.0
2.38,24.65,2.77,25.95,0.0
2.17,24.43,2.79,26.09,0.0
1.72,25.23,3.05,25.67,0.0
1.04,31.76,2.56,24.2,0.0
0.36,47.41,1.33,19.89,0.0
0.0,51.45,1.45,16.66,0.0
0.0,52.77,1.55,15.67,0.0
0.0,53.82,1.67,14.8,0.0
0.0,54.79,1.74,14.0,0.0
0.0,56.0,1.76,13.24,0.0
0.0,57.3,1.74,12.54,0.0
0.0,58.67,1.76,11.94,0.0
0.0,60.14,1.82,11.41,0.0
0.0,61.7,1.87,10.9,0.0
0.0,63.42,1.9,10.39,0.0
0.0,65.11,1.89,9.87,0.0
0.0,66.75,1.87,9.35,0.0
0.0,67.85,1.91,8.9,0.0
0.07,65.02,2.37,9.45,0.0
0.68,55.35,3.3,12.06,0.0
1.41,48.98,2.63,15.07,0.0
2.05,38.23,2.75,19.79,0.0
2.52,26.34,4.21,24.27,0.0
2.68,23.64,4.32,26.14,0.0
2.64,22.6,4.3,27.05,0.0
2.33,22.75,4.22,27.29,0.0
1.79,24.21,3.96,26.71,0.0
1.08,30.71,2.81,25.3,0.0
0.39,46.48,1.28,21.02,0.0
0.0,50.11,1.36,17.82,0.0
0.0,51.98,1.41,16.75,0.0
0.0,53.69,1.47,15.84,0.0
0.0,55.35,1.51,15.03,0.0
0.0,56.9,1.54,14.31,0.0
0.0,58.65,1.57,13.6,0.0
0.0,60.36,1.62,12.94,0.0
0.0,62.19,1.68,12.29,0.0
0.0,64.15,1.7,11.65,0.0
0.0,66.37,1.72,11.05,0.0
0.0,68.42,1.75,10.51,0.0
0.0,70.86,1.76,9.99,0.0
0.0,73.23,1.75,9.51,0.0
0.07,71.3,2.15,10.11,0.0
0.69,61.47,3.09,12.79,0.0
1.44,53.73,2.33,15.95,0.0
2.1,42.52,2.36,20.94,0.0
2.55,33.65,3.45,25.27,0.0
2.71,30.69,3.52,26.66,0.0
2.65,28.48,3.45,27.25,0.0
2.33,27.49,3.36,27.28,0.0
1.79,27.82,3.35,26.82,0.0
1.08,32.82,2.72,25.52,0.0
0.4,47.86,1.31,21.54,0.0
0.0,52.42,1.3,18.48,0.0
0.0,53.61,1.27,17.72,0.0
0.0,54.31,1.26,17.12,0.0
0.0,55.41,1.27,16.45,0.0
0.0,57.54,1.26,15.57,0.0
0.0,59.15,1.26,14.82,0.0
0.0,60.45,1.26,14.23,0.0
0.0,61.73,1.27,13.65,0.0
0.0,63.18,1.27,13.11,0.0
0.0,64.28,1.26,12.66,0.0
0.0,66.28,1.23,12.09,0.0
0.0,68.42,1.21,11.51,0.0
0.0,70.35,1.18,11.0,0.0
0.07,69.96,1.02,11.38,0.0
0.68,57.83,1.61,15.04,0.0
1.42,50.09,1.4,17.95,0.0
2.07,37.31,1.53,22.77,0.0
2.53,24.63,2.69,26.6,0.0
2.71,22.67,3.3,27.77,0.0
2.66,22.52,3.53,28.28,0.0
2.35,23.07,3.38,28.29,0.0
1.81,24.54,3.09,27.7,0.0
1.11,29.82,2.33,26.44,0.0
0.41,46.61,1.06,22.54,0.0
0.0,46.74,1.25,20.02,0.0
0.0,49.19,1.27,18.88,0.0
0.0,52.33,1.3,17.71,0.0
0.0,54.85,1.33,16.8,0.0
0.0,56.65,1.35,16.1,0.0
0.0,58.09,1.37,15.51,0.0
0.0,59.24,1.37,14.98,0.0
0.0,60.32,1.37,14.5,0.0
0.0,61.29,1.33,14.05,0.0
0.0,62.53,1.33,13.56,0.0
0.0,64.19,1.36,13.08,0.0
0.0,66.26,1.43,12.6,0.0
0.0,68.66,1.53,12.12,0.0
0.08,67.13,1.85,12.82,0.0
0.69,56.74,3.18,15.94,0.0
1.43,49.61,2.79,19.14,0.0
2.07,39.09,2.84,23.4,0.0
2.53,31.26,3.39,27.05,0.0
2.74,28.37,3.52,28.55,0.0
2.68,27.6,3.58,29.08,0.0
2.36,27.77,3.56,29.01,0.0
1.81,28.65,3.49,28.34,0.0
1.09,32.44,2.96,26.96,0.0
0.4,46.22,1.43,23.12,0.0
0.0,51.79,1.39,19.72,0.0
0.0,53.46,1.46,18.66,0.0
0.0,55.07,1.55,17.73,0.0
0.0,56.17,1.69,16.9,0.0
0.0,56.69,1.89,16.17,0.0
0.0,57.16,2.04,15.46,0.0
0.0,58.31,2.09,14.75,0.0
0.0,60.68,2.09,14.06,0.0
0.0,63.62,2.05,13.38,0.0
0.0,66.96,1.91,12.62,0.0
0.0,69.77,1.82,11.92,0.0
0.0,72.19,1.74,11.26,0.0
0.0,74.16,1.68,10.64,0.0
